"cell_id","elev_mean","slope_mean","aspect_north","aspect_east","lc_frac_tree","lc_frac_shrub","lc_frac_grass","lc_frac_crop","lc_frac_built","lc_frac_bare","lc_frac_wetland","lc_frac_water","ghm","housing_logden"
91450,232.911712646484,20.7194004058838,0.188300877809525,-0.00108976906631142,0.966768741607666,0.00470371171832085,0.0279636234045029,0,0.000563944748137146,0,0,0,0.361538678407669,1.77655529975891
91451,216.591445922852,18.4429836273193,0.429282605648041,0.288303345441818,0.767241716384888,0.0214226618409157,0.102952755987644,0,0.108382865786552,0,0,0,0.580772936344147,5.33248567581177
91452,174.303527832031,11.5261526107788,0.599900960922241,0.239153861999512,0.615670502185822,0,0.138581156730652,0,0.245748370885849,0,0,0,0.835744976997375,6.76731967926025
91453,184.968170166016,12.8063650131226,0.135157391428947,-0.437139868736267,0.223141342401505,0,0.478304803371429,0,0.298553854227066,0,0,0,0.870043337345123,6.64339208602905
91454,224.214797973633,20.126974105835,0.226905822753906,0.0777207538485527,0.825946629047394,0.00538688153028488,0.133486524224281,0,0.0351799465715885,0,0,0,0.508242070674896,5.23239994049072
91455,170.084732055664,23.4427051544189,0.0788011029362679,0.316073209047318,0.942308664321899,0,0.0455708280205727,0,0.012120483443141,0,0,0,0.445646435022354,5.12124633789062
91456,105.132438659668,13.0029449462891,0.257719993591309,0.51419460773468,0.799089193344116,0,0.0658135935664177,0,0.135097190737724,0,0,0,0.839430034160614,5.33355808258057
91457,78.9929962158203,1.53927159309387,0.352628201246262,0.202901735901833,0.529391825199127,0,0.000269344076514244,0,0.469530761241913,0.000808032229542732,0,0,0.95636123418808,5.77001762390137
91458,87.5130844116211,5.86203861236572,0.0764475390315056,-0.0926115959882736,0.578318357467651,0,0.135435298085213,0.00161606445908546,0.284360945224762,0.000269344076514244,0,0,0.97073757648468,5.22654724121094
91459,100.129684448242,6.22355508804321,0.0909629985690117,-0.21017150580883,0.904003500938416,0,0.00188540841918439,0,0.0941111147403717,0,0,0,0.938209116458893,5.45543050765991
91460,104.488227844238,4.52312421798706,0.301628977060318,-0.170686483383179,0.807895481586456,0,0.00377081683836877,0.0129285156726837,0.175405189394951,0,0,0,0.938332438468933,5.63302850723267
91461,107.32511138916,3.82072496414185,0.2097407579422,-0.194168731570244,0.725756824016571,0,0.106334924697876,0,0.164676129817963,0,0,0.00323212891817093,0.955885291099548,5.57752895355225
91462,118.242469787598,4.72405242919922,-0.158933654427528,-0.508728802204132,0.500302195549011,0,0.350185334682465,0.000269344076514244,0.145202949643135,0.00404016114771366,0,0,0.95196670293808,5.4827094078064
