"cell_id","elev_mean","slope_mean","aspect_north","aspect_east","lc_frac_tree","lc_frac_shrub","lc_frac_grass","lc_frac_crop","lc_frac_built","lc_frac_bare","lc_frac_wetland","lc_frac_water","ghm"
25689,30.4152870178223,4.15368175506592,0.041296660900116,-0.317399799823761,0.252159178256989,0,0.199398249387741,0,0.47766500711441,0.00107737630605698,0,0.069700188934803,0.847801566123962
25690,73.0638580322266,5.73373699188232,0.0529928505420685,-0.546828627586365,0.13263213634491,0,0.0215167310088873,0,0.845514476299286,0.000336680095642805,0,0,0.964033186435699
25691,104.903945922852,6.32700252532959,-0.0225300658494234,-0.106241665780544,0.0818164274096489,0,0.00793174467980862,0,0.909578442573547,0.00067336019128561,0,0,0.987933278083801
25692,82.6791152954102,5.5735011100769,0.23700113594532,0.28281369805336,0.069500207901001,0,0.00451151328161359,0,0.92464154958725,0.00134672038257122,0,0,0.988838076591492
25693,72.0984115600586,4.11705493927002,0.306382060050964,-0.150965437293053,0.035124659538269,0,0.0239632818847895,0,0.939632654190063,0.00127938436344266,0,0,0.982335150241852
25694,92.85888671875,7.62818050384521,-0.154464170336723,-0.128053560853004,0.388870805501938,0,0.19160084426403,0,0.414166510105133,0.00241157528944314,0,0.00295026344247162,0.837394714355469
25695,77.0818252563477,8.73896789550781,-0.236402720212936,0.215005710721016,0.484338819980621,0,0.214984953403473,0,0.300541579723358,0.000134672038257122,0,0,0.818790256977081
25696,52.8400192260742,8.4515438079834,-0.055419497191906,0.222162947058678,0.0923754051327705,0,0.0271445121616125,0,0.879941403865814,0.000538688153028488,0,0,0.976915001869202
25697,28.5722427368164,7.72765254974365,0.196550935506821,0.352717876434326,0.197770625352859,0.000538688153028488,0.150045841932297,0,0.633453905582428,0.0181909278035164,0,0,0.947610557079315
25698,3.39944767951965,1.65815615653992,-0.0464951917529106,0.309198319911957,0.00270358030684292,0,0.310245841741562,0.00141405640169978,0.179251149296761,0.0490010045468807,0.000420915312133729,0.456963449716568,0.955705583095551
25699,0.266862601041794,1.39682924747467,-0.0931014120578766,0.138744220137596,0.00141405640169978,0,0.138000681996346,0.000067336019128561,0.155012562870979,0.28524374961853,0,0.420261591672897,0.920697867870331
25700,-10.0905361175537,1.93162322044373,0.0296953562647104,0.479315102100372,0,0,0.000067336019128561,0,0.0110456002876163,0.0512532405555248,0,0.937633812427521,0.930824160575867
25709,-1.72942280769348,0.399244278669357,-0.0159921012818813,-0.776774227619171,0,0,0.0158154275268316,0,0.00671677850186825,0.000269344076514244,0.00476951478049159,0.972428917884827,0.907203912734985
25710,0.532558679580688,1.16724336147308,-0.0557828955352306,-0.082514651119709,0.0162953156977892,0.000606024172157049,0.19032496213913,0.000864657980855554,0.298944979906082,0.0843323245644569,0.0825409293174744,0.326090812683105,0.859855890274048
25711,1.17962670326233,0.896944046020508,-0.0308510903269053,0.368220031261444,0.0155647592619061,0.00118917925283313,0.420681297779083,0.00325297866947949,0.301589995622635,0.0892042368650436,0.0852618515491486,0.0832556933164597,0.77656888961792
25712,0.849487781524658,0.833658039569855,0.00517462706193328,0.477872163057327,0.0138461766764522,0.00138684024568647,0.438886284828186,0.000942704209592193,0.417120933532715,0.00617408799007535,0.118276163935661,0.00336680095642805,0.836475789546967
25713,1.52223682403564,1.02359068393707,0.0257091093808413,0.439199328422546,0.0029991262126714,0.000404016114771366,0.310187429189682,0.000471352104796097,0.6719611287117,0.00316479289904237,0.0108121372759342,0,0.955108642578125
25714,3.01844191551208,1.31282937526703,0.015480050817132,0.319167256355286,0.0206425748765469,0,0.59794008731842,0.00282811280339956,0.365147113800049,0.0102099981158972,0.00323212891817093,0,0.839357912540436
