"patch_id","area_km2","area_fee","area_easement","patch_class","range_name","linkage_role"
3323,8.13925805582705,8.13933268219615,0,"core",NA,NA
487,8.07549482653513,0,8.07549482653523,"core",NA,NA
743,7.99361888535732,5.59677925694796,2.39684615401933,"core",NA,NA
3150,7.97283870957947,7.9738706010774,0,"core",NA,NA
840,7.94021114344848,7.67809582589688,0.264314261496138,"core",NA,NA
92,7.86655369029384,0.385707975868151,7.48084571442635,"core",NA,NA
623,7.83432314747982,7.84065716100507,0,"core",NA,NA
1225,7.62974040068953,4.45262815469755,3.17777889995165,"core",NA,NA
246,7.59146850176177,0,7.59146850176164,"core",NA,NA
889,7.554947702343,7.554947702343,0,"core",NA,NA
247,7.34319974380595,0,7.34405866766077,"core",NA,NA
1388,7.2702248058436,3.64329909500624,3.62692571083725,"core",NA,NA
2705,7.17031798497634,7.06394687032578,0.107556752424447,"core",NA,NA
1833,7.0787768392262,7.07877683922626,0,"core",NA,NA
1227,7.01501483091475,5.19240392011313,1.82261097525677,"core",NA,NA
1590,6.96706375351963,6.96706375602423,0,"core",NA,NA
1908,6.89526867683758,6.90140473587406,0,"core",NA,NA
3316,6.70568040755559,6.70568040755563,0,"core",NA,NA
3714,6.69716858310871,6.69716848015322,0.000000102955312784616,"core",NA,NA
2555,6.62573755368325,5.2193283859729,1.40640916771049,"core",NA,NA
3098,6.5950529853605,6.604942511563,0,"core",NA,NA
3149,6.57854965332894,6.57854965332881,0,"core",NA,NA
3324,6.53339719528859,6.53340159452017,0,"core",NA,NA
8,6.50138656412494,6.50138659045592,0,"core",NA,NA
1223,6.47798407484863,2.09896893454672,4.37901514030215,"core",NA,NA
271,6.47178910443542,0,6.47178910443548,"core",NA,NA
2431,6.46588825431137,6.22415144750458,0.241736806807114,"core",NA,NA
4237,6.43251511387899,3.14758082037288,3.30305208919868,"core",NA,NA
10,6.37173250782646,3.7926836452683,2.57904886255824,"core",NA,NA
4196,6.30718728146214,0,6.30724986469593,"core",NA,NA
2936,6.262164660446,6.25942778299677,0.00273687744909828,"core",NA,NA
4186,6.23626873333815,6.23626873333757,0,"core",NA,NA
1636,6.22578086505817,6.22578086489361,0,"core",NA,NA
2807,6.19676765646084,6.19677013379958,0,"core",NA,NA
133,6.18845955725371,0,6.18999293307333,"core",NA,NA
3084,6.15169074820977,6.15169384125006,0,"core",NA,NA
3008,6.13235031291295,2.62736501852349,3.50498529438962,"core",NA,NA
3,6.08128732007272,6.08128732007289,0,"core",NA,NA
201,6.06259666927881,0,6.06259666927873,"core",NA,NA
2580,6.05588230770971,6.0558828848877,0,"core",NA,NA
2867,6.05573184183541,6.0557318418354,0,"core",NA,NA
7,6.03362864325534,6.03362864325524,0,"core",NA,NA
3499,5.98345574850024,5.98346146360141,0,"core",NA,NA
1452,5.90560796165363,5.90560791839921,0.000000043254202020762,"core",NA,NA
1906,5.89500610654247,5.89500610654243,0,"core",NA,NA
1704,5.86455240963869,2.82572543068717,3.03882697895171,"core",NA,NA
3830,5.86365428164187,1.07314834848378,4.79050646001279,"core",NA,NA
1208,5.85224420693929,5.85224420693918,0,"core",NA,NA
2719,5.79385619329608,5.79385412250844,0.00000927248024217752,"core",NA,NA
4240,5.60246447017096,5.60272615840224,0,"core",NA,NA
1832,5.5951006693468,5.59510066934693,0,"core",NA,NA
2560,5.51445205259498,5.51445205259479,0,"core",NA,NA
4075,5.42587666700584,5.42525725185551,0.00136401153355405,"core",NA,NA
886,5.42442636751474,5.42318400543371,0.00124545286459981,"core",NA,NA
2765,5.41115584814536,5.2122806313078,0.199904617530544,"core",NA,NA
3641,5.38461874219983,4.04918540270332,1.33543333949663,"core",NA,NA
2671,5.35624499192743,5.35624970658914,0,"core",NA,NA
386,5.17014752699314,4.26699977700125,0.906625760736637,"core",NA,NA
1524,5.16614855349117,5.16614855349121,0,"core",NA,NA
3283,5.16463372872425,5.14474972219818,0.019936073212963,"core",NA,NA
4082,5.16321244960884,5.11901386108127,0.0442251615587459,"core",NA,NA
1870,5.15176408863799,5.1517810779101,0,"core",NA,NA
2954,5.07836953411531,5.01362784489848,0.0647420054416741,"core",NA,NA
3959,5.05829813471808,5.05841496290753,0,"core",NA,NA
