"unit_id","spans_gradient","elev_mean","elev_sd","slope_mean","slope_sd","aspect_north","aspect_east","lc_frac_tree","lc_frac_shrub","lc_frac_grass","lc_frac_crop","lc_frac_built","lc_frac_bare","lc_frac_wetland","lc_frac_water","ghm_mean","ghm_sd","housing_logden_mean","housing_logden_sd"
714,FALSE,13.2652969360352,12.4964427947998,10.9238138198853,11.6285486221313,-0.509603559970856,-0.258780688047409,0.240360108127409,0,0.16062100609117,0.0116703989848289,0.267448420765492,0.305311320140782,0,0.0145887458903186,0.932131350040436,0.099125936627388,0.251684538452005,1.25205390953799
734,FALSE,241.865997314453,41.2623405456543,15.8957071304321,5.84104347229004,0.140339314937592,0.264305025339127,0.500968754669124,0,0.490622573172068,0.00545294474478389,0.00295572741402443,0,0,0,0.35528552532196,0.193294644355774,0.0176112199249864,0.257068067253576
741,TRUE,151.638153076172,39.3994178771973,18.2209930419922,7.4392237663269,0.0204678345471621,-0.0795079842209816,0.203437739233745,0,0.795313796088327,0.0000607326423514389,0.00118773203557681,0,0,0,0.330592095851898,0.179270043969154,0.0440505399544025,0.493111476350435
746,FALSE,237.917556762695,30.5890445709229,23.1680450439453,8.89639759063721,-0.0398142524063587,-0.349706530570984,0.901954304768168,0,0.0741371133263488,0,0.0239085819054838,0,0,0,0.707407236099243,0.095230758190155,2.80505632031473,3.05743826778233
750,FALSE,151.104049682617,33.3037147521973,18.0830860137939,7.70738840103149,0.0230892244726419,-0.169759020209312,0.893368649101248,0,0.105122457781246,0,0.00148916083581667,0,0,0.0000197322816891082,0.214322283864021,0.0849851220846176,0.0617256724387298,0.442299287858975
767,FALSE,2.51872134208679,1.16135454177856,3.93221426010132,1.88902854919434,0.253543227910995,-0.29180184006691,0.11357774415333,0,0.44748390655984,0,0.0846827831510173,0.0122379900702034,0.00724076317152693,0.334776812894082,0.967605650424957,0.0160873048007488,0.911742660080815,2.19796493272191
780,TRUE,593.693908691406,177.732192993164,27.0275039672852,8.27792739868164,0.175740897655487,0.0522905625402927,0.969244379928493,0.00884862235082724,0.0211037377182146,0,0.000621594020599606,0.00018166598186512,0,0,0.0941083505749702,0.0639616623520851,0.0427438678348383,0.326920376695593
784,FALSE,168.956283569336,55.5777854919434,19.2489681243896,8.61949253082275,0.229734137654305,0.17783360183239,0.0202642446861438,0.000112895125194062,0.965434003711336,0.0111434001058089,0.00299187504308019,0.000053581328437422,0,0,0.291326195001602,0.159346118569374,1.28616929666917,1.88862344119503
805,FALSE,52.069408416748,15.1542739868164,12.7625780105591,8.68144416809082,-0.0715035051107407,-0.375037878751755,0.903271092520822,0,0.0723833618303797,0,0.0243455456487979,0,0,0,0.926102101802826,0.0279586259275675,0.031677788015104,0.493697419954682
810,FALSE,121.808898925781,32.0421447753906,22.059684753418,6.15862703323364,-0.517216086387634,-0.122055374085903,0.363965112594569,0.00208132153297111,0.607292514938257,0,0.0266610509342025,0,0,0,0.740209698677063,0.125496372580528,0.881786790787396,2.30340899281411
837,FALSE,200.793731689453,74.2336273193359,24.5645961761475,11.3937034606934,-0.00125061033759266,-0.132181823253632,0.537168662904112,0.0506238010786392,0.33916592820967,0,0.00178143552598577,0.0014339519253381,0,0.0698262203562555,0.121673107147217,0.143035560846329,0.00005511197188356,0.00928566412414492
876,FALSE,154.844085693359,8.82562160491943,8.20493507385254,8.99307346343994,0.0839794427156448,-0.112357325851917,0.561448682691852,0,0.300057341911815,0.0128111169725639,0.124640891213233,0.00104196721053591,0,0,0.904977917671204,0.0405375733971596,0.177133211172554,1.00758933997264
884,FALSE,253.448043823242,37.9193077087402,19.6537342071533,7.97860383987427,0.0425968877971172,0.0495168268680573,0.592682341653521,0,0.407246439823962,0.0000712185225165754,0,0,0,0,0.139341667294502,0.021438704803586,1.25924907784112,0.272895670260773
896,FALSE,204.262405395508,45.7157173156738,15.9038896560669,5.06748628616333,0.00245646433904767,-0.0269543286412954,0.0371425718978449,0,0.955825322001236,0.0000872309086183548,0.0069152234993812,0.0000296516929198765,0,0,0.363745301961899,0.211003035306931,0.875196988752191,1.93570940213438
916,FALSE,219.971664428711,127.13516998291,18.5025730133057,9.92230892181396,0.217755168676376,-0.156670451164246,0.679643362841343,0.0000162990581000419,0.296056039141326,0.00566923178822366,0.0141491252515955,0.00127132653180327,0,0.00319461538760821,0.22453847527504,0.1896962672472,1.2592055345121,0.292052868485814
926,TRUE,386.278015136719,147.912612915039,20.1611347198486,9.16579341888428,0.300775051116943,-0.110529087483883,0.999367621678229,0,0.000630265234511885,0,0.00000211308725878563,0,0,0,0.0870320647954941,0.0417428202927113,0.00252787371417495,0.089943648621699
941,FALSE,219.733032226562,50.0561256408691,10.0561513900757,7.60169363021851,0.0897979438304901,0.111061729490757,0.541563820441065,0.000959818132311265,0.448548774268267,0.00787698689624291,0.000230545957938817,0.000166840756681362,0,0.000653213547493314,0.0543570257723331,0.0118673294782639,0.691477296119882,0.547260180886789
945,FALSE,167.037216186523,47.2734794616699,18.8172607421875,6.51826190948486,-0.250363409519196,0.0688446238636971,0.83227834603831,0,0.166650797136707,0,0.00107085682498259,0,0,0,0.375592559576035,0.154890388250351,0.320513601751686,1.34700110742955
950,FALSE,121.053375244141,16.2840461730957,14.3604040145874,11.942084312439,-0.177862778306007,0.258269667625427,0.999611870339564,0,0.000388129660435884,0,0,0,0,0,0.0628610625863075,0.0367353036999702,0.380173174044289,0.517199733553698
967,FALSE,106.604133605957,30.3143920898438,13.9696111679077,5.26557159423828,-0.599188208580017,-0.462982356548309,0.0544408490098996,0,0.779698783766799,0.000814146804706216,0.164985274825455,0.0000609455931406074,0,0,0.869891405105591,0.160152673721313,0.021262460161628,0.362668961362154
979,FALSE,600.771789550781,37.2167854309082,27.4894180297852,8.04559326171875,-0.476867079734802,0.102907702326775,0.988906888830288,0,0.011093111169712,0,0,0,0,0,0.0584982670843601,0.00668225297704339,1.28305005651244,0.644204829910372
992,TRUE,85.653694152832,67.7271118164062,14.3527755737305,9.6081371307373,-0.0373620763421059,-0.173769697546959,0.52631028825492,0.00283150047576397,0.435929997658703,0.00000991634874501853,0.00717562831595183,0.0141054539917854,0.000880873451246231,0.0127563415028843,0.167592898011208,0.166430443525314,0.120353700271193,0.487332345454651
1008,FALSE,104.362113952637,19.3320350646973,11.946403503418,6.37736415863037,0.0825970619916916,-0.0928095728158951,0.536827932734149,0,0.443865705941559,0,0.0191321835468002,0.000174177777491477,0,0,0.405599236488342,0.154482394456863,0.7822917624798,1.82923690023473
1015,FALSE,143.908920288086,55.8169097900391,17.467794418335,12.5696439743042,0.0731768384575844,0.140040323138237,0.480613698968833,0.00175417609576814,0.324530208573735,0.0144212141281112,0.00115036523786656,0.000425275222638829,0,0.177105061773048,0.0938183814287186,0.0811022520065308,0.0348234839123838,0.123301590647438
